conceptId,vtmId,dose,units,term
4839211000001100,350571001,,,Glucose 4% / Sodium chloride 0.18% solution for injection 500ml bags (product)
4839311000001108,350571001,,,Glucose 4% / Sodium chloride 0.18% solution for injection 500ml polyethylene bottles (product)
4839411000001101,111138002,,,Glucose 5% solution for injection 150ml bags (product)
4839511000001102,108749003,,,Interferon beta-1a 30microgram powder and solvent for solution for injection vials (product)
4841311000001105,441943001,,,"Moroctocog alfa 1,000unit powder and solvent for solution for injection vials (product)"
4841411000001103,441943001,,,Moroctocog alfa 250unit powder and solvent for solution for injection vials (product)
4841611000001100,441943001,,,Moroctocog alfa 500unit powder and solvent for solution for injection vials (product)
4841811000001101,354036003,,,Oily phenol 5% solution for injection 5ml ampoules (product)
4842011000001104,420635006,,,Phenol 1.2% / Chlorhexidine gluconate 0.25% spray (product)
4842511000001107,10046511000001106,,,Squill vinegar 0.534% / Ipecacuanha liquid extract 0.09% oral solution (product)
4843511000001100,13292901000001102,,,Colfosceril palmitate 67.5mg endotracheal powder vials and diluent (product)
4843711000001105,544002,5,mg,Melphalan 5mg tablets (product)
4847911000001103,407732005,,,Caspofungin 50mg powder for solution for injection vials (product)
4848011000001101,407732005,,,Caspofungin 70mg powder for solution for injection vials (product)
4848111000001100,134670005,,,Rasburicase 7.5mg powder and solvent for solution for injection vials (product)
4854511000001100,350571001,,,Glucose 2.5% / Sodium chloride 0.45% solution for injection 500ml bags (product)
4854611000001101,350571001,,,Glucose 2.5% / Sodium chloride 0.45% solution for injection 500ml polyethylene bottles (product)
4854711000001105,421408004,,,Guaifenesin 50mg/5ml / Cetylpyridinium chloride 2.5mg/5ml oral solution sugar free (product)
4854811000001102,10049111000001105,,,Somatorelin 50microgram powder and solvent for solution for injection ampoules (product)
4859911000001108,421958003,,,Alexitol sodium 360mg tablets (product)
4860011000001105,111138002,,,Glucose 5% solution for injection 250ml bags (product)
4860111000001106,111138002,,,Glucose 5% solution for injection 500ml bags (product)
4860211000001100,111138002,,,Glucose 50% solution for injection 500ml bags (product)
4860311000001108,111138002,,,Glucose 50% solution for injection 500ml polyethylene bottles (product)
4860411000001101,55830003,,,Menotrophin 75unit powder and solvent for solution for injection ampoules (product)
4860511000001102,55830003,,,Menotrophin 75unit powder and solvent for solution for injection vials (product)
4864711000001101,412587006,,,Benzocaine 2.857% / Triclosan 0.057% spray (product)
4864811000001109,354053005,,,Benzoyl peroxide 2.5% cream (product)
4864911000001104,108622005,,,Budesonide 200micrograms/actuation inhaler with spacer (product)
4865011000001104,54887004,,,Cefalexin 125mg/5ml oral suspension sugar free (product)
4865111000001103,108986009,,,"Dalteparin sodium 7,500units/0.3ml solution for injection pre-filled syringes (product)"
4865411000001108,57376006,,,Sodium bicarbonate 1.26% infusion 500ml polyethylene bottles (product)
4870711000001102,96316004,,,Chlorhexidine gluconate 0.12% mouthwash sugar free (product)
4870811000001105,35476001,,,Silver nitrate 75% caustic pencils (product)
4870911000001100,57376006,,,Sodium bicarbonate 1.4% infusion 500ml polyethylene bottles (product)
4871011000001108,57376006,,,Sodium bicarbonate 2.74% infusion 500ml polyethylene bottles (product)
4871211000001103,57376006,,,Sodium bicarbonate 4.2% infusion 500ml polyethylene bottles (product)
4871311000001106,70379000,,,Sodium chloride 0.18% solution for injection 500ml polyethylene bottles (product)
4871411000001104,70379000,,,Sodium chloride 0.45% solution for injection 500ml bags (product)
4871511000001100,70379000,,,Sodium chloride 0.45% solution for injection 500ml polyethylene bottles (product)
4874711000001108,96316004,,,Chlorhexidine acetate 0.05% irrigation fluid 500ml bottles (product)
4874811000001100,350309002,,,Generic Resolve Extra effervescent granules sachets (product)
4874911000001105,90332006,,,Generic Resolve effervescent granules 8.09g sachets (product)
4875011000001105,111138002,,,Glucose 50% solution for injection 20ml ampoules (product)
4875111000001106,70379000,,,Sodium chloride 0.9% solution for injection 150ml bags (product)
4880511000001104,16602005,,,Hydrocortisone 1% eye drops (product)
4880611000001100,70379000,,,Sodium chloride 0.9% solution for injection 500ml bags (product)
4880711000001109,70379000,,,Sodium chloride 0.9% solution for injection 50ml bags (product)
4880811000001101,70379000,,,Sodium chloride 1.8% solution for injection 500ml polyethylene bottles (product)
4880911000001106,70379000,,,Sodium chloride 2.7% solution for injection 500ml polyethylene bottles (product)
4881011000001103,70379000,,,Sodium chloride 5% solution for injection 500ml polyethylene bottles (product)
4897511000001101,9871311000001105,,,Alpha tocopheryl acetate 100mg chewable tablets (product)
4897611000001102,7947003,,,Aspirin 500mg granules sachets sugar free (product)
4897711000001106,319452005,,,Iloprost 50micrograms/0.5ml solution for injection ampoules (product)
4897811000001103,230381000001108,,,Mycophenolate mofetil 1g/5ml oral suspension sugar free (product)
4897911000001108,354036003,,,Oily phenol 5% solution for injection 2ml ampoules (product)
4898011000001105,420155008,,,Potassium chloride 10% (potassium 13.3mmol/10ml) solution for injection 10ml ampoules (product)
4898111000001106,420155008,,,Potassium chloride 15% (potassium 20mmol/10ml) solution for injection 10ml ampoules (product)
4898311000001108,70379000,,,Sodium chloride 0.9% solution for injection 100ml bags (product)
4898411000001101,70379000,,,Sodium chloride 0.9% solution for injection 1litre bags (product)
4899111000001104,82573000,,,Lidocaine 200mg/10ml (2%) solution for injection ampoules (product)
4899211000001105,10045711000001109,,,Ringers solution for injection 1litre bags (product)
4899311000001102,10045711000001109,,,Ringers solution for injection 500ml bags (product)
4930611000001100,417922001,,,Aluminium hydroxide 500mg / Dimeticone 270mg chewable tablets (product)
4930711000001109,426597000,,,Ascorbic acid 500mg / Ferrous sulphate 325mg modified-release tablets (product)
4930811000001101,424102008,,,Aspirin 300mg / Paracetamol 200mg dispersible tablets sugar free (product)
4930911000001106,7947003,,,Aspirin 300mg orodispersible tablets sugar free (product)
4931311000001100,422265002,,,Calcium carbonate 600mg / Magnesium carbonate 125mg chewable tablets (product)
4931611000001105,350265008,,,Cetrimide 0.15% / Chlorhexidine 0.015% irrigation fluid 1litre bottles (product)
4931711000001101,350265008,,,Cetrimide 0.15% / Chlorhexidine 0.015% irrigation fluid 500ml bottles (product)
4931811000001109,2016004,,,Dextromethorphan 3.75mg/5ml oral solution sugar free (product)
4931911000001104,420857002,,,Dextromethorphan 7.5mg/5ml / Menthol 2.5mg/5ml oral solution (product)
4932011000001106,2016004,,,Dextromethorphan 7.5mg/5ml oral solution (product)
4932111000001107,421236006,,,Diphenhydramine 14mg/5ml / Levomenthol 2mg/5ml oral solution (product)
4932211000001101,419441003,,,Ferrous gluconate 250mg / Folic acid 4mg modified-release tablets (product)
4932311000001109,7947003,,,Generic Alka-Seltzer effervescent tablets sugar free (product)
4932711000001108,412499001,,,Generic Benylin Day & Night tablets (product)
4932711000001108,412499001,,,Generic Benylin Day & Night tablets (product)
4932711000001108,423936008,,,Generic Benylin Day & Night tablets (product)
4932711000001108,423936008,,,Generic Benylin Day & Night tablets (product)
4932811000001100,2016004,,,Generic Benylin Dry Coughs Original oral solution (product)
4932811000001100,2016004,,,Generic Benylin Dry Coughs Original oral solution (product)
4932811000001100,26458009,,,Generic Benylin Dry Coughs Original oral solution (product)
4932811000001100,26458009,,,Generic Benylin Dry Coughs Original oral solution (product)
4932911000001105,55217007,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,55217007,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,55217007,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,7168001,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,7168001,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,7168001,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,57376006,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,57376006,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4932911000001105,57376006,,,Generic Bisodol Indigestion Relief chewable tablets (product)
4933011000001102,7168001,,,Generic Bisodol Indigestion Relief oral powder sugar free (product)
4933011000001102,7168001,,,Generic Bisodol Indigestion Relief oral powder sugar free (product)
4933011000001102,57376006,,,Generic Bisodol Indigestion Relief oral powder sugar free (product)
4933011000001102,57376006,,,Generic Bisodol Indigestion Relief oral powder sugar free (product)
4933511000001105,320972003,,,Generic Day Nurse capsules (product)
4933611000001109,320972003,,,Generic Day Nurse oral solution (product)
4933911000001103,412556009,,,Generic Feminax tablets (product)
4933911000001103,412556009,,,Generic Feminax tablets (product)
4933911000001103,72870001,,,Generic Feminax tablets (product)
4933911000001103,72870001,,,Generic Feminax tablets (product)
4934111000001104,77898008,,,Generic Maalox Plus chewable tablets (product)
4934211000001105,90332006,,,Generic Night Nurse capsules (product)
4934311000001102,412556009,,,Generic Solpadeine Plus capsules (product)
4934411000001109,412556009,,,Generic Solpadeine Plus tablets (product)
4934511000001108,320972003,,,Generic Tixylix Cough & Cold oral solution sugar free (product)
4934511000001108,320972003,,,Generic Tixylix Cough & Cold oral solution sugar free (product)
4934511000001108,420915007,,,Generic Tixylix Cough & Cold oral solution sugar free (product)
4934511000001108,420915007,,,Generic Tixylix Cough & Cold oral solution sugar free (product)
4934711000001103,411311001,,,Halquinol 0.3% cream (product)
4935111000001100,350309002,,,Paracetamol 367mg / Caffeine 30mg tablets (product)
4939011000001104,412569008,,,Aspirin 600mg / Caffeine 50mg oral powder sachets sugar free (product)
4939211000001109,398682007,,,Generic Do-Do ChestEze tablets (product)
4939311000001101,54765002,,,Phenylephrine 0.5% nasal spray (product)
4939411000001108,412349004,,,Phenylpropanolamine 50mg / Chlorphenamine 4mg capsules (product)
4939911000001100,412500005,,,Pseudoephedrine 30mg/5ml / Dextromethorphan 10mg/5ml oral solution (product)
4940011000001106,10045711000001109,,,Ringers solution for injection 500ml polyethylene bottles (product)
4940111000001107,70379000,,,Sodium chloride 0.9% solution for injection 250ml bags (product)
4940211000001101,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre bags (product)
4940211000001101,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre bags (product)
4940211000001101,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre bags (product)
4940211000001101,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre bags (product)
4940311000001109,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre polyethylene bottles (product)
4940311000001109,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre polyethylene bottles (product)
4940311000001109,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre polyethylene bottles (product)
4940311000001109,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 1litre polyethylene bottles (product)
4940411000001102,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml bags (product)
4940411000001102,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml bags (product)
4940411000001102,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml bags (product)
4940411000001102,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml bags (product)
4940511000001103,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml polyethylene bottles (product)
4940511000001103,68395000,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml polyethylene bottles (product)
4940511000001103,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml polyethylene bottles (product)
4940511000001103,423026002,,,Sodium lactate compound (Hartmann's Solution) infusion 500ml polyethylene bottles (product)
4956111000001107,412096001,,,Aspirin 500mg / Codeine 8mg dispersible tablets sugar free (product)
4956211000001101,96316004,,,Chlorhexidine acetate 0.02% irrigation fluid 1litre bags (product)
4956311000001109,96316004,,,Chlorhexidine acetate 0.02% irrigation fluid 1litre bottles (product)
4956411000001102,96316004,,,Chlorhexidine acetate 0.02% irrigation fluid 500ml bottles (product)
