conceptId,term
37080004,Phoabol (substance)
37086005,Oil of pennyroyal-American (substance)
37086005,Oil of pennyroyal-American (substance)
37094003,Chlorotoluene (substance)
37100000,Blood group antigen Bradford (substance)
37100000,Blood group antigen Bradford (substance)
37112001,Ceramide (substance)
37123002,Copper dust and mist (substance)
37123002,Copper dust and mist (substance)
37148004,Hemoglobin F-Malaysia (substance)
37148004,Hemoglobin F-Malaysia (substance)
37148004,Hemoglobin F-Malaysia (substance)
37150007,Streptomycin 3''-adenylyltransferase (substance)
37162006,Receptor for polypeptide (substance)
37162006,Receptor for polypeptide (substance)
37177003,"Deoxyribonucleic acid, single stranded (substance)"
37196004,L-glutamate oxidase (substance)
37196004,L-glutamate oxidase (substance)
37202001,Plant fiber (substance)
37202001,Plant fiber (substance)
37202001,Plant fiber (substance)
37202001,Plant fiber (substance)
37202001,Plant fiber (substance)
37202001,Plant fiber (substance)
37225000,Manganese-52 (substance)
37225000,Manganese-52 (substance)
37225000,Manganese-52 (substance)
37237003,Vitamin E and vitamin E derivative (substance)
37237003,Vitamin E and vitamin E derivative (substance)
37241004,Corticosterone 18-monooxygenase (substance)
37241004,Corticosterone 18-monooxygenase (substance)
37241004,Corticosterone 18-monooxygenase (substance)
37243001,Hemoglobin A>2< Coburg (substance)
37243001,Hemoglobin A>2< Coburg (substance)
37243001,Hemoglobin A>2< Coburg (substance)
37262003,Phenyl p-aminosalicylate (substance)
37264002,Glucomannan 4-beta-mannosyltransferase (substance)
37276002,Polypeptide hormone (substance)
37282004,Blood group antibody B 7358 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37287005,Human leukocyte antigen A1 (substance)
37300006,Blood group antibody h (substance)
37315007,n-Acetyl mannosamine (substance)
37318009,Ethylene chlorohydrin (substance)
37318009,Ethylene chlorohydrin (substance)
37329008,Hemoglobin J-Taichung (substance)
37329008,Hemoglobin J-Taichung (substance)
37329008,Hemoglobin J-Taichung (substance)
37334007,Thyroxine deiodinase (substance)
37334007,Thyroxine deiodinase (substance)
37334007,Thyroxine deiodinase (substance)
37334007,Thyroxine deiodinase (substance)
37346006,Adenylosuccinate synthase (substance)
37346006,Adenylosuccinate synthase (substance)
37357001,L-arabinonolactonase (substance)
37365003,Fibrinogen Rouen (substance)
37375000,L-arabinitol 2-dehydrogenase (substance)
37375000,L-arabinitol 2-dehydrogenase (substance)
37375000,L-arabinitol 2-dehydrogenase (substance)
37379006,Osmium-191m (substance)
37379006,Osmium-191m (substance)
37379006,Osmium-191m (substance)
37411004,Tissue plasminogen activator (substance)
37411004,Tissue plasminogen activator (substance)
37433002,Polycarbophil (substance)
37451001,Laudanum (substance)
37451001,Laudanum (substance)
37451001,Laudanum (substance)
37462001,Oncogene protein c-fes (substance)
37484001,Dopamine receptor (substance)
37489006,Fructokinase (substance)
37513004,Hemoglobin Lepore-Baltimore (substance)
37513004,Hemoglobin Lepore-Baltimore (substance)
37526000,"Acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6N-acetylglucosaminyltransferase (substance)"
37526000,"Acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6N-acetylglucosaminyltransferase (substance)"
37527009,Sufentanil citrate (substance)
37527009,Sufentanil citrate (substance)
37527009,Sufentanil citrate (substance)
37527009,Sufentanil citrate (substance)
37527009,Sufentanil citrate (substance)
37536008,Dehydrobufotenine (substance)
37566001,Dinitrochlorobenzene (substance)
37566001,Dinitrochlorobenzene (substance)
37569008,Galactose-6-sulfurylase (substance)
37569008,Galactose-6-sulfurylase (substance)
37569008,Galactose-6-sulfurylase (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37575004,Carmoisine A stain (substance)
37575004,Carmoisine (substance)
37583005,Blood group antigen Buckalew (substance)
37588001,Immunoglobulin polymer (substance)
37595005,Suspension (substance)
37620000,Lipopolysaccharide glucosyltransferase I (substance)
37624009,Cyclomaltodextrin glucanotransferase (substance)
37624009,Cyclomaltodextrin glucanotransferase (substance)
37624009,Cyclomaltodextrin glucanotransferase (substance)
37648000,Clindamycin phosphate (substance)
37648000,Clindamycin phosphate (substance)
37654004,Blood group antigen K19 (substance)
37654004,Blood group antigen K19 (substance)
37654004,Blood group antigen K19 (substance)
37656002,Thiamazole (substance)
37656002,Thiamazole (substance)
37662007,"5,10-methylenetetrahydrofolate reductase (reduced flavin adenine dinucleotide) (substance)"
37662007,"5,10-methylenetetrahydrofolate reductase (reduced flavin adenine dinucleotide) (substance)"
37663002,Venom (substance)
37681004,S-Formylglutathione hydrolase (substance)
37683001,Tanghin extract (substance)
37691005,Hetacillin (substance)
37704004,Perichromatin granule (substance)
37713002,Blood group antigen Dautriche (substance)
37751002,Substance with beta-2 adrenergic receptor antagonist mechanism of action (substance)
37751002,Substance with beta-2 adrenergic receptor antagonist mechanism of action (substance)
37756007,Gastric inhibitory polypeptide (substance)
37756007,Gastric inhibitory polypeptide (substance)
37756007,Gastric inhibitory polypeptide (substance)
37756007,Gastric inhibitory polypeptide (substance)
37756007,Gastric inhibitory polypeptide (substance)
37758008,Drug-induced coagulation inhibitor (substance)
37765000,Amfepramone hydrochloride (substance)
37765000,Amfepramone hydrochloride (substance)
37784002,Striatoxin (substance)
37838004,Hemoglobin F-Minoo (substance)
37838004,Hemoglobin F-Minoo (substance)
37838004,Hemoglobin F-Minoo (substance)
37838004,Hemoglobin F-Minoo (substance)
37838004,Hemoglobin F-Minoo (substance)
37841008,Menstrual fluid (substance)
37850005,2-acetolactate mutase (substance)
37852002,Indirect reacting bilirubin (substance)
37852002,Indirect reacting bilirubin (substance)
37852002,Indirect reacting bilirubin (substance)
37852002,Indirect reacting bilirubin (substance)
37852002,Indirect reacting bilirubin (substance)
37861002,Blood group antigen Js^b^ (substance)
37861002,Blood group antigen Js^b^ (substance)
37861002,Blood group antigen Js^b^ (substance)
37861002,Blood group antigen Js^b^ (substance)
37863004,"Pyruvate,orthophosphate dikinase (substance)"
37881001,Dolichyl-diphosphooligosaccharide-protein glycotransferase (substance)
37889004,Gonadoliberin receptor (substance)
37892000,Exodeoxyribonuclease (Phage SP>3<-induced) (substance)
37892000,Exodeoxyribonuclease (Phage SP>3<-induced) (substance)
37892000,Exodeoxyribonuclease (Phage SP>3<-induced) (substance)
37902007,Blood group antigen A.M. (substance)
37905009,Copper 3-phenyl salicylate (substance)
37912000,Heterotricyclic dye (substance)
37915003,Protein-tyrosine-phosphatase (substance)
37915003,Protein-tyrosine-phosphatase (substance)
37927000,Cystine (substance)
37927000,Cystine (substance)
37927000,Cystine (substance)
37930007,Neon isotope (substance)
37932004,Low density lipoprotein receptor (substance)
37932004,Low density lipoprotein receptor (substance)
37932004,Low density lipoprotein receptor (substance)
37938000,Carbonic acid (substance)
37950006,sn-Glycerol-3-phosphate 1-galactosyltransferase (substance)
37950006,sn-Glycerol-3-phosphate 1-galactosyltransferase (substance)
37951005,Fibrinogen Paris I (substance)
37957009,Pentoxyverine (substance)
37957009,Pentoxyverine (substance)
37959007,Prealbumin (substance)
37959007,Prealbumin (substance)
37969001,Antimony-119 (substance)
37969001,Antimony-119 (substance)
37969001,Antimony-119 (substance)
37970000,Phosphogluconate dehydratase (substance)
37978007,Nitrofurantoin sodium (substance)
37984005,Blood group antibody Don (substance)
37986007,Tremorgen (substance)
37994000,Fibrinogen Hanover (substance)
38000004,Lymph (substance)
38019009,Plastic object (substance)
38019009,Plastic object (substance)
38044001,Paromomycin (substance)
38065007,Hemoglobin G-Copenhagen (substance)
38065007,Hemoglobin G-Copenhagen (substance)
38065007,Hemoglobin G-Copenhagen (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38082009,Hemoglobin (substance)
38088008,2-dehydro-3-deoxygluconokinase (substance)
38088008,2-dehydro-3-deoxygluconokinase (substance)
38100002,Isopropyl acetone (substance)
38100002,Isopropyl acetone (substance)
38100002,Isopropyl acetone (substance)
38100002,Isopropyl acetone (substance)
38120001,Progesterone 5alpha-reductase (substance)
38122009,Anisindione (substance)
38123004,Trichlorofluoromethane (substance)
38123004,Trichlorofluoromethane (substance)
38123004,Trichlorofluoromethane (substance)
38132002,(+)-neomenthol dehydrogenase (substance)
38148001,Ribosylhomocysteinase (substance)
38154000,Americium-239 (substance)
38154000,Americium-239 (substance)
38154000,Americium-239 (substance)
38156003,Hemoglobin Tottori (substance)
38156003,Hemoglobin Tottori (substance)
38156003,Hemoglobin Tottori (substance)
38167002,Aquacobalamin reductase (substance)
38174007,Americium-237 (substance)
38174007,Americium-237 (substance)
38174007,Americium-237 (substance)
38182007,Galactose (substance)
38207009,Hemoglobin Regina (substance)
38207009,Hemoglobin Regina (substance)
38207009,Hemoglobin Regina (substance)
38218009,Hyaluronic acid (substance)
38227005,Blood group antigen He (substance)
38227005,Blood group antigen He (substance)
38227005,Blood group antigen He (substance)
38229008,Uridine diphosphate-N-acetylgalactosamine-4-sulfate sulfotransferase (substance)
38229008,Uridine diphosphate-N-acetylgalactosamine-4-sulfate sulfotransferase (substance)
38229008,Uridine diphosphate-N-acetylgalactosamine-4-sulfate sulfotransferase (substance)
38229008,Uridine diphosphate-N-acetylgalactosamine-4-sulfate sulfotransferase (substance)
38229008,Uridine diphosphate-N-acetylgalactosamine-4-sulfate sulfotransferase (substance)
38245005,Thymus hormone (substance)
38262000,Active C5b678 (substance)
38263005,N-ethylmercuri-p-toluene sulfonanilide (substance)
38263005,N-ethylmercuri-p-toluene sulfonanilide (substance)
38269009,Lymphocyte antigen CD1c (substance)
38269009,Lymphocyte antigen CD1c (substance)
38269009,Lymphocyte antigen CD1c (substance)
38271009,Saffron stain (substance)
38289005,Lead-200 (substance)
38289005,Lead-200 (substance)
38289005,Lead-200 (substance)
38319003,Mercuric sulfide (substance)
38327007,Plutonium (substance)
38344006,Sodium iodomethamate (substance)
38347004,"2,5-diaminovalerate aminotransferase (substance)"
38347004,"2,5-diaminovalerate aminotransferase (substance)"
38348009,Body water (substance)
38367008,Blood group antigen Hoalzel (substance)
38373009,Glutathione-CoA-glutathione transhydrogenase (substance)
38379008,Alcohol sulfotransferase (substance)
38379008,Alcohol sulfotransferase (substance)
38379008,Alcohol sulfotransferase (substance)
38379008,Alcohol sulfotransferase (substance)
38399002,Xenon-135 (substance)
38399002,Xenon-135 (substance)
38399002,Xenon-135 (substance)
38401008,Crocidolite (substance)
38401008,Crocidolite (substance)
38410000,Acyl-coenzyme A dehydrogenase (substance)
38410000,Acyl-coenzyme A dehydrogenase (substance)
38410000,Acyl-coenzyme A dehydrogenase (substance)
38410000,Acyl-coenzyme A dehydrogenase (substance)
38415005,Titanium-44 (substance)
38415005,Titanium-44 (substance)
38415005,Titanium-44 (substance)
38424001,Strontium (87-Sr) chloride (substance)
38424001,Strontium (87-Sr) chloride (substance)
38445008,Blood group antigen Rils (substance)
38446009,Diflorasone diacetate (substance)
38457004,Kerasin (substance)
38476002,Interleukin (substance)
38482004,Apocrine sweat (substance)
38496005,Phenyl dimethyl urea (substance)
38499003,Blood group antibody Naz (substance)
38519002,Blood group antigen Donaldson (substance)
38543004,Lissamine green B stain (substance)
38543004,Lissamine green B stain (substance)
38543004,Lissamine green B stain (substance)
38543004,Lissamine green B stain (substance)
38543004,Lissamine green B stain (substance)
38553003,Blood group antigen Schuppenhauer (substance)
38554009,Human leukocyte antigen B5 (substance)
38554009,Human leukocyte antigen B5 (substance)
38554009,Human leukocyte antigen B5 (substance)
38554009,Human leukocyte antigen B5 (substance)
38554009,Human leukocyte antigen B5 (substance)
38558007,Blood group antibody Ghawiler (substance)
38588003,bis-(Dimethylamino)-phosphorous anhydride (substance)
38595007,Trimethyl phosphite (substance)
38612004,Chitin synthase (substance)
38612004,Chitin synthase (substance)
38622005,Aluminium oxide ore (substance)
38622005,Aluminium oxide ore (substance)
38622005,Aluminium oxide ore (substance)
38623000,Zinc-69 (substance)
38623000,Zinc-69 (substance)
38623000,Zinc-69 (substance)
38647007,Ribonucleoside-diphosphate reductase (substance)
38648002,Mephentermine (substance)
38649005,Dichloroethane (substance)
38652002,Acylglycerol lipase (substance)
38652002,Acylglycerol lipase (substance)
38684009,Alclometasone dipropionate (substance)
38686006,Colistimethate sodium (substance)
38705000,Acetaldehyde (substance)
38707008,Celestine blue B stain (substance)
38707008,Celestine blue B stain (substance)
38707008,Celestine blue B stain (substance)
38707008,Celestine blue B stain (substance)
38707008,Celestine blue B stain (substance)
38710001,Procollagen N-proteinase (substance)
38714005,Somatomedin A (substance)
38714005,Somatomedin A (substance)
38714005,Somatomedin A (substance)
38714005,Somatomedin A (substance)
38714005,Somatomedin A (substance)
38714005,Somatomedin A (substance)
38726000,Hemoglobin G-Taiwan Ami (substance)
38726000,Hemoglobin G-Taiwan Ami (substance)
38726000,Hemoglobin G-Taiwan Ami (substance)
38730002,p-methylaminophenol hydrochloride (substance)
38733000,Bismuth-207 (substance)
38733000,Bismuth-207 (substance)
38733000,Bismuth-207 (substance)
38744008,Progesterone binding protein (substance)
38747001,Penicillium chrysogenum extracellular proteinase (substance)
38747001,Penicillium chrysogenum extracellular proteinase (substance)
38758005,Actinium-229 (substance)
38758005,Actinium-229 (substance)
38758005,Actinium-229 (substance)
