cui,name,ontologies,name_status
59737001,blood group antibody co^a^,SNO,A
59755005,muscarine,SNO,P
59759004,bacitracin b,SNO,P
59776000,calcium cyanide,SNO,P
59779007,"human chorionic gonadotrophin, alpha subunit",SNO,P
59779007,"human chorionic gonadotropin, alpha subunit",SNO,A
59779007,"hcg, alpha subunit",SNO,A
59787008,haemoglobin creteil,SNO,P
59787008,hemoglobin creteil,SNO,A
59787008,"hb 89(f5), ser-asn",SNO,A
59801003,rhodium,SNO,P
59804006,glycoprotein,SNO,P
59808009,blood group antibody man,SNO,P
59815001,azoxybenzene,SNO,P
59822009,histamine h2 receptor,SNO,P
59835000,cdw50 - cluster of differentiation antigen (workshop) 50,SNO,P
59835000,cluster of differentiation antigen (workshop) 50,SNO,A
59835000,lymphocyte antigen cdw50,SNO,A
59840008,blood group antibody zt^a^,SNO,P
59842000,nicotinate-nucleotide adenylyltransferase,SNO,P
59842000,deamido-nad^+^ pyrophosphorylase,SNO,A
59844004,^42^potassium,SNO,P
59844004,potassium-42,SNO,A
59844004,42-k,SNO,A
59865005,c1q - complement component 1q,SNO,P
59865005,complement component c1q,SNO,A
59865005,complement component 1q,SNO,A
59872006,^198^thallium,SNO,P
59872006,thallium-198,SNO,A
59872006,198-tl,SNO,A
59880004,haemoglobin j-calabria,SNO,P
59880004,hemoglobin j-calabria,SNO,A
59880004,"hb 64(e8), gly-asp",SNO,A
59880004,hb j-cosenza,SNO,A
59880004,hb j-bari,SNO,A
59882007,e-amino-n-caproic acid,SNO,P
59882007,6-aminocaproic acid,SNO,A
59882007,aminocaproic acid,SNO,A
59895002,blood group antibody tichmeyer,SNO,P
59905008,isoantibody,SNO,P
59906009,glucose dehydrogenase (pyrroloquinolinequinone),SNO,P
59924006,polynucleotide adenylyltransferase,SNO,P
59924006,rna adenylating enzyme,SNO,A
59924006,ntp polymerase,SNO,A
59937009,cephalothin sodium,SNO,P
59937009,cefalotin sodium,SNO,A
59938004,^208^thallium,SNO,P
59938004,thallium-208,SNO,A
59938004,208-tl,SNO,A
59951009,4-pyridoxolactonase,SNO,P
59954001,oxaloacetate tautomerase,SNO,P
59961002,eye liner,SNO,P
59964005,^192^gold,SNO,P
59964005,gold-192,SNO,A
59964005,192-au,SNO,A
59987002,polyoxyethelene 4 sorbitan monostearate,SNO,P
60018006,inamrinone lactate,SNO,P
60018006,amrinone lactate,SNO,A
60047004,oncogene protein c-fms,SNO,P
60052009,venom phosphodiesterase,SNO,P
60052009,venom exonuclease,SNO,A
60057003,^201^thallium,SNO,P
60057003,thallium-201,SNO,A
60057003,201-tl,SNO,A
60061009,protein n-acetylglucosaminyltransferase,SNO,P
60069006,plutonium compound,SNO,P
60085001,nuclear sap,SNO,P
60085001,karyoplasm,SNO,A
60085001,chromatin,SNO,A
60135007,homosalate,SNO,P
60141000,ribonuclease p4,SNO,P
60153001,ggt - gamma-glutamyl transferase,SNO,P
60153001,gamma-glutamyl transpeptidase,SNO,A
60153001,gamma-glutamyl transferase,SNO,A
60153001,gamma-glutamyltransferase,SNO,A
60153001,glutamyl transpeptidase,SNO,A
60153001,gamma gtp,SNO,A
60175004,formyltetrahydrofolate synthetase,SNO,P
60175004,formate-tetrahydrofolate ligase,SNO,A
60187006,reduced nicotinamide adenine dinucleotide phosphate peroxidase,SNO,P
60187006,nadph peroxidase,SNO,A
60200001,glyoxylate reductase,SNO,P
60208008,coagulation factor v,SNO,P
60208008,labile factor,SNO,A
60208008,proaccelerin,SNO,A
60208008,ac globulin,SNO,A
60208008,factor v,SNO,A
60215000,hla - human leucocyte antigen a2,SNO,P
60215000,hla - human leukocyte antigen a2,SNO,A
60215000,human leucocyte antigen a2,SNO,A
60215000,human leukocyte antigen a2,SNO,A
60215000,hla-a2 antigen,SNO,A
60244003,3-dehydroretinol,SNO,P
60244003,vitamin a2,SNO,A
60245002,^240^californium,SNO,P
60245002,californium-240,SNO,A
60245002,240-cf,SNO,A
60253005,dehydropeptidase ii,SNO,P
60253005,aminoacylase,SNO,A
60253005,hippuricase,SNO,A
60253005,benzmidase,SNO,A
60253005,histozyme,SNO,A
60253005,acylase i,SNO,A
60260004,l-histidine,SNO,P
60260004,l-histidine,SNO,A
60260004,histidine,SNO,A
60266005,chloroquine hydrochloride,SNO,P
60273000,^220^radon,SNO,P
60273000,radon-220,SNO,A
60273000,220-rn,SNO,A
60292003,blood group antigen i developed,SNO,P
60292003,blood group antigen i^d^,SNO,A
60300004,blood group antibody c^g^,SNO,P
60300004,blood group antibody rh21,SNO,A
60303002,dinitrobenzene,SNO,P
60310008,mytilidase,SNO,P
60323001,mercury cyanide oxide,SNO,P
60323001,mercuric oxycyanide,SNO,A
60343007,d-lyxose ketol-isomerase,SNO,P
60343007,d-lyxose isomerase,SNO,A
60344001,malonate-semialdehyde dehydrogenase,SNO,P
60345000,cobalt hydrocarbonyl,SNO,P
60349006,ump - uridyl monophosphate,SNO,P
60349006,uridine monophosphate,SNO,A
60349006,uridyl monophosphate,SNO,A
60349006,uridylic acid,SNO,A
60349006,ump,SNO,A
60351005,salicylate 1-monooxygenase,SNO,P
60351005,salicylate hydroxylase,SNO,A
60352003,anthocyanin,SNO,P
60355001,"hb 35(c1), tyr-phe",SNO,P
60355001,haemoglobin philly,SNO,A
60355001,hemoglobin philly,SNO,A
60364006,blood group antibody mcc^b^,SNO,P
60373003,n-benzoylarginine-beta-naphthylamide hydrolase,SNO,P
60373003,cathepsin b>3<,SNO,A
60373003,cathepsin ba,SNO,A
60373003,cathepsin h,SNO,A
60376006,succinic acid,SNO,P
60376006,succinate,SNO,A
60381002,nickel difluoride,SNO,P
60381002,nickel fluoride,SNO,A
60403001,saccharogen amylase,SNO,P
60403001,beta-amylase,SNO,A
60407000,cd46 molecule complement regulatory protein,SNO,P
60407000,mcp - membrane cofactor protein,SNO,A
60407000,membrane cofactor protein,SNO,A
60407000,lymphocyte antigen cd46,SNO,A
60418000,serine dehydrogenase,SNO,P
60424006,acetylserotonin methyltransferase,SNO,P
60430006,follicle-stimulating hormone receptor,SNO,P
60430006,fsh receptor,SNO,A
60444000,transfer ribonucleic acid (guanosine-o^2'^)-methyltransferase,SNO,P
60444000,trna (guanosine-o^2'^)-methyltransferase,SNO,A
60449005,putrescine oxidase,SNO,P
60455000,racephedrine,SNO,P
60457008,proprionic acid,SNO,P
60459006,iron fe^59^ labeled dextran,SNO,P
60459006,iron (59-fe) dextran,SNO,A
60469000,c>5b678< inhibitor,SNO,P
60470004,blood group antigen marcus,SNO,P
60471000,sodium compound,SNO,P
60489004,haemoglobin j-habana,SNO,P
60489004,hemoglobin j-habana,SNO,A
60489004,"hb 71(e20), ala-glu",SNO,A
60491007,blood group antigen bothrops,SNO,P
60500000,cysteine lyase,SNO,P
60516003,blood group antibody mcdermott,SNO,P
60526005,acetyl salicylate,SNO,P
60530008,aldehyde,SNO,P
60543008,^78^arsenic,SNO,P
60543008,arsenic-78,SNO,A
60543008,78-as,SNO,A
60544002,aminoamide,SNO,P
60556001,gamma-glutamylmethylamide synthetase,SNO,P
60556001,glutamate-methylamine ligase,SNO,A
60575006,blood group antibody wiggins,SNO,P
60577003,"glucan 1,4-beta-glucosidase",SNO,P
60577003,"exo-1,4-beta-glucosidase",SNO,A
60596004,"hb 82(ef6), lys-asn-asp",SNO,P
60596004,haemoglobin providence,SNO,A
60596004,hemoglobin providence,SNO,A
60598003,operator gene,SNO,P
60598003,promoter gene,SNO,A
60605004,antigen of hepatitis b virus e protein,SNO,P
60605004,hepatitis b virus e protein antigen,SNO,A
60605004,hepatitis b virus e protein ag,SNO,A
60605004,hepatitis b virus e antigen,SNO,A
60617002,nitrogenase (flavodoxin),SNO,P
60663008,phosphatidyl-n-methylethanolamine methyltransferase,SNO,P
60702005,myelin protein,SNO,P
60714002,"fibrin degradation product, e fragment",SNO,P
60714002,"fibrin degradation agent, e fragment",SNO,A
60714002,fibrinogen-fibrin fragment e,SNO,A
60717009,blood group antibody john smith,SNO,P
60722009,serine-sulphate ammonia-lyase,SNO,P
60722009,serine-sulfate ammonia-lyase,SNO,A
60727003,miconazole nitrate,SNO,P
60739006,waxoline blue stain,SNO,P
60739006,waxoline blue,SNO,A
60740008,dolichol phosphate phosphatase,SNO,P
60740008,dolichyl-phosphatase,SNO,A
60760000,rt3 - reverse triiodothyronine,SNO,P
60760000,reverse triiodothyronine,SNO,A
60760000,"3,3' 5 triiodothyronine",SNO,A
60760000,reverse t>3<,SNO,A
60760000,r t>3<,SNO,A
60762008,cysteine-conjugate beta-lyase,SNO,P
60764009,neovitamin a,SNO,P
60769004,hard metal,SNO,P
60772006,blood group antibody rasmussen,SNO,P
60792004,hla - human leucocyte antigen cw4,SNO,P
60792004,hla - human leukocyte antigen cw4,SNO,A
60792004,human leucocyte antigen cw4,SNO,A
60792004,human leukocyte antigen cw4,SNO,A
60792004,hla-cw4 antigen,SNO,A
60793009,smegma preputii,SNO,P
60793009,smegma,SNO,A
60803009,protocollagen,SNO,P
60808000,fibrinogen marburg,SNO,P
60838006,blood group antigen holmes,SNO,P
60840001,blood group antigen horw,SNO,P
60842009,haemoglobin agenogi,SNO,P
60842009,hemoglobin agenogi,SNO,A
60842009,"hb 90(f6), glu-lys",SNO,A
60848008,blood group antibody pataracchia,SNO,P
60848008,blood group antibody lu17,SNO,A
60860009,"hb 120(gh3), lys-gln, gamma chain",SNO,P
60860009,haemoglobin f-caltech,SNO,A
60860009,hemoglobin f-caltech,SNO,A
60868002,blood group antigen mz 443,SNO,P
60872003,acetic naphthalene,SNO,P
60874002,blood group antigen auberger,SNO,P
60874002,blood group antigen au^a^,SNO,A
60874002,blood group antigen lu18,SNO,A
60874002,lu18 (isbt symbol),SNO,A
60884001,procollagen,SNO,P
60885000,trisulphapyrimidine,SNO,P
60885000,trisulfapyrimidine,SNO,A
60886004,morphine sulphate,SNO,P
60886004,morphine sulfate,SNO,A
60889006,haemoglobin guangzhou-hangzhou,SNO,P
60889006,hemoglobin guangzhou-hangzhou,SNO,A
60889006,"hb 64(e13), asp-gly",SNO,A
60904002,hla - human leucocyte antigen cw6,SNO,P
60904002,hla - human leukocyte antigen cw6,SNO,A
60904002,human leucocyte antigen cw6,SNO,A
60904002,human leukocyte antigen cw6,SNO,A
60904002,hla-cw6 antigen,SNO,A
60905001,salicylanilide,SNO,P
60908004,^125^tin,SNO,P
60908004,tin-125,SNO,A
60908004,125-sn,SNO,A
60917004,cholinesulphatase,SNO,P
60917004,cholinesulfatase,SNO,A
60920007,fuchsin acid stain,SNO,P
60920007,acid violet 19,SNO,A
60920007,fuchsin acid,SNO,A
60920007,acid magenta,SNO,A
60920007,acid fuchsin,SNO,A
60920007,acid rubin,SNO,A
60920007,rubin s,SNO,A
60924003,fibrinogen paris ii,SNO,P
60925002,haemoglobin tubingen,SNO,P
60925002,haemoglobin tübingen,SNO,A
60925002,hemoglobin tübingen,SNO,A
60925002,"hb 106(g8), leu-gln",SNO,A
60925002,hemoglobin tubingen,SNO,A
60943003,glutamate-5-semialdehyde dehydrogenase,SNO,P
60943003,beta-glutamylphosphate reductase,SNO,A
60976004,w-hydroxydecanoate dehydrogenase,SNO,P
60988002,tolmetin sodium,SNO,P
61004005,blood group antigen wiggins,SNO,P
61010005,solvent,SNO,P
61015000,blood group antibody craig,SNO,P
61024009,blood group antibody bruno,SNO,P
61025005,colloidal iodine,SNO,P
61029004,haemoglobin arlington park,SNO,P
61029004,hemoglobin arlington park,SNO,A
61044003,acipenserin,SNO,P
61045002,sedoheptulose,SNO,P
61068006,thioflavine t stain,SNO,P
61068006,thioflavine t,SNO,A
61076008,haemoglobin beth israel,SNO,P
61076008,hemoglobin beth israel,SNO,A
61076008,"hb 102(g4), asn-ser",SNO,A
61078009,pr - progesterone receptor,SNO,P
61078009,progesterone receptor,SNO,A
61088005,plastic substance,SNO,P
61088005,plastic compound,SNO,A
61088005,plastic polymer,SNO,A
61088005,plastic,SNO,A
61103002,choline-phosphate cytidylyltransferase,SNO,P
61103002,phosphorylcholine transferase,SNO,A
61114004,skeletal muscle (sk) protease,SNO,P
61114004,mast cell protease 1,SNO,A
61114004,chymase,SNO,A
61116002,"immunoglobulin, gm allotype",SNO,P
61116002,heavy chain marker,SNO,A
61116002,gm marker,SNO,A
61133009,cytochrome-c-lysine methyltransferase,SNO,P
61149006,4-acetamidobutyryl-coenzyme a deacetylase,SNO,P
61149006,4-acetamidobutyryl-coa deacetylase,SNO,A
61149006,aminobutyryl-coa thiolesterase,SNO,A
61171001,maleylpyruvate isomerase,SNO,P
61177002,arachidonate 15-lipoxygenase,SNO,P
61178007,neamine,SNO,P
61188008,extracellular fibril,SNO,P
61190009,blood group antibody payer,SNO,P
61195004,d-glutaminase,SNO,P
61201007,pheophytin,SNO,P
61205003,molten metal,SNO,P
61224000,endodeoxyribonuclease v,SNO,P
61224000,deoxyribonuclease v,SNO,A
61226003,^201^lead,SNO,P
61226003,lead-201,SNO,A
61226003,201-pb,SNO,A
61238007,"creatine kinase isoenzyme, ck>3< fraction",SNO,P
61238007,"creatine kinase isoenzyme, mm fraction",SNO,A
61238007,ckmm - creatine kinase mm isoenzyme,SNO,A
61238007,creatine kinase mm isoenzyme,SNO,A
61243000,orotidine-5'-phosphate decarboxylase,SNO,P
61245007,haemoglobin cochin-port royal,SNO,P
61245007,hemoglobin cochin-port royal,SNO,A
61245007,"hb 146(hc3), his-arg",SNO,A
61268003,gastrointestinal contents,SNO,P
61271006,blood group antibody s,SNO,P
61271006,anti s,SNO,A
61298005,acyl-coenzyme a dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^),SNO,P
61298005,acyl-coenzyme a dehydrogenase (nadp^+^),SNO,A
61298005,acyl-coa dehydrogenase (nadp^+^),SNO,A
61298005,2-enoyl-coa reductase,SNO,A
61299002,enkephalin,SNO,P
61306004,methylrosaniline,SNO,P
61308003,putrescine carbamoyltransferase,SNO,P
61348006,lombricine kinase,SNO,P
61357000,paramethadione,SNO,P
61357000,isoethadione,SNO,A
61357000,paramethad,SNO,A
61359002,thiosulfuric acid,SNO,P
61360007,polymyxin b sulphate,SNO,P
61360007,polymyxin b sulfate,SNO,A
61384004,camphene,SNO,P
61391001,temuline,SNO,P
61398007,chlophedianol,SNO,P
61398007,clofedanol,SNO,A
61418009,nitroquinoline-n-oxide reductase,SNO,P
61425002,crp - c-reactive protein,SNO,P
61425002,c reactive protein,SNO,A
61425002,c-reactive protein,SNO,A
61429008,bismuth radioisotope,SNO,P
61450004,dibromochloropropane,SNO,P
61453002,glutarate-coenzyme a ligase,SNO,P
61453002,glutaryl-coa synthetase,SNO,A
61453002,glutarate-coa ligase,SNO,A
61454008,immune response gene,SNO,P
61454008,ir gene,SNO,A
61466002,uridine nucleosidase,SNO,P
61467006,ribitol dehydrogenase,SNO,P
61471009,chloride trifluoride,SNO,P
61472002,collagen,SNO,P
61479006,galactosylxylosylprotein 3-beta-galactosyltransferase,SNO,P
61479006,galactosyltransferase ii,SNO,A
61481008,amanitotoxin,SNO,P
61481008,amanitine,SNO,A
61483006,azaribine,SNO,P
61489005,1-aminocyclopropane-1-carboxylate synthase,SNO,P
61497003,latia-luciferin monooxygenase (demethylating),SNO,P
61505004,plant mitogen,SNO,P
61527008,radium radioisotope,SNO,P
61529006,4-cresol dehydrogenase (hydroxylating),SNO,P
61529006,p-cresol methylhydroxylase,SNO,A
61540003,oil of hyssop,SNO,P
61541004,dichlorophenoxy ethyl sulphate,SNO,P
61541004,dichlorophenoxy ethyl sulfate,SNO,A
61566000,"benzene 1,2-dioxygenase",SNO,P
61566000,benzene hydroxylase,SNO,A
61573005,dehydro-l-gulonate decarboxylase,SNO,P
61573005,keto-l-gulonate decarboxylase,SNO,A
61580007,red cell neutral endopeptidase,SNO,P
61581006,carbendazole,SNO,P
61581006,carbendazim,SNO,A
61588000,thymidine kinase,SNO,P
61595009,octane,SNO,P
61615004,single-stranded-nucleate endonuclease,SNO,P
61615004,endonuclease s>1< (aspergillus),SNO,A
61615004,aspergillus nuclease s>1<,SNO,A
61615004,deoxyribonuclease s>1<,SNO,A
61617007,7alpha-hydroxysteroid dehydrogenase,SNO,P
61630008,chondroitin sulphate lyase,SNO,P
61630008,chondroitin sulfate lyase,SNO,A
61630008,chondroitin ac eliminase,SNO,A
61630008,chondroitin ac lyase,SNO,A
61643008,isocitrate lyase,SNO,P
61643008,isocitritase,SNO,A
61643008,isocitratase,SNO,A
61643008,isocitrase,SNO,A
61644002,solanain,SNO,P
61655002,blood group antigen kasamatsuo,SNO,P
61664007,ribonuclease v,SNO,P
61684006,^211^radon,SNO,P
61684006,radon-211,SNO,A
61684006,211-rn,SNO,A
61692002,chromoprotein,SNO,P
61694001,ribonucleoside,SNO,P
61709008,cinchophen,SNO,P
61716009,^81m^krypton,SNO,P
61716009,krypton-81m,SNO,A
61716009,81m-kr,SNO,A
61730004,erythrulose-1-phosphate synthetase,SNO,P
61730004,ketotetrose-phosphate aldolase,SNO,A
61730004,phosphoketotetrose aldolase,SNO,A
61731000,methyl isobutyl carbinol,SNO,P
61742009,biperiden lactate,SNO,P
61765004,"hb 135(h13), ala-pro",SNO,P
61765004,haemoglobin altdorf,SNO,A
61765004,hemoglobin altdorf,SNO,A
61773008,lignocaine hydrochloride,SNO,P
61773008,lidocaine hydrochloride,SNO,A
61789006,dye,SNO,P
61795007,corticotropin-like intermediate lobe peptide,SNO,P
61813008,fibrinogen chapel hill i,SNO,P
61833007,blood group antibody livesey,SNO,P
61833007,blood group antibody li^a^,SNO,A
61841007,complement activator,SNO,P
61849009,disperse orange,SNO,P
61863003,barium sulfide,SNO,P
61864009,vinca alkaloid,SNO,P
61871004,alanine-oxo-acid aminotransferase,SNO,P
61872006,lactaldehyde reductase,SNO,P
61899008,dextrothyroxine sodium,SNO,P
61899008,d-thyroxine sodium,SNO,A
61904007,phensuximide,SNO,P
61905008,methylcyclohexanol,SNO,P
61915002,blood group antigen walin,SNO,P
61925007,rubratoxin,SNO,P
61936000,nicotinamide methyltransferase,SNO,P
61944000,collagen type ii,SNO,P
61967003,"hb 6 (a3), glu-lys, beta chain",SNO,P
61967003,hb c - haemoglobin c,SNO,A
61967003,hb c - hemoglobin c,SNO,A
61967003,haemoglobin c,SNO,A
61967003,hemoglobin c,SNO,A
61971000,butyrate kinase,SNO,P
61978006,blood group antibody burrett,SNO,P
61993005,allergoid,SNO,P
61994004,haptoglobin 2-2,SNO,P
62003001,blood group antigen boldog,SNO,P
62004007,blood group antigen m.t.,SNO,P
62004007,blood group antigen lu8,SNO,A
62004007,lu8 (isbt symbol),SNO,A
62007000,blood group antigen kowanski,SNO,P
62027004,hexadecanol dehydrogenase,SNO,P
62032003,sucrose 6-glucosyltransferase,SNO,P
62032003,dextransucrase,SNO,A
62036000,titanium dioxide,SNO,P
62038004,hla-dr - human leukocyte antigen dr,SNO,P
62038004,hla-dr - human leucocyte antigen dr,SNO,A
62038004,human leucocyte antigen dr,SNO,A
62038004,human leukocyte antigen dr,SNO,A
62038004,hla-dr antigen,SNO,A
62038004,hla-dr locus,SNO,A
62044000,isopentenyl-diphosphate delta-isomerase,SNO,P
62046003,pyrophosphate-protein phosphotransferase,SNO,P
62053007,nylon 6,SNO,P
62059006,gastric contents,SNO,P
62070004,dibromosalicylanilide,SNO,P
62077001,ethylene glycol monomethyl ether acetate,SNO,P
62077001,2-methoxyethanol acetate,SNO,A
62097006,chlorate reductase,SNO,P
62128007,range oil,SNO,P
62128007,kerosene,SNO,A
62135004,protein xylosyltransferase,SNO,P
62145002,fibrinogen aarhus,SNO,P
62150008,"hb 42(cd1), phe-val",SNO,P
62150008,haemoglobin sendagi,SNO,A
62150008,hemoglobin sendagi,SNO,A
62162007,^90m^zirconium,SNO,P
62162007,zirconium-90m,SNO,A
62162007,90m-zr,SNO,A
62167001,quinate dehydrogenase,SNO,P
62168006,circulating anti-fibrinogen,SNO,P
62168006,fibrinogen antibody,SNO,A
62168006,factor i inhibitor,SNO,A
62168006,anti-factor i,SNO,A
62174006,fructose-1-6-phosphate,SNO,P
62177004,tantalum compound,SNO,P
62183001,collagen fiber,SNO,P
62183001,collagen fibre,SNO,A
62184007,haemoglobin collingwood,SNO,P
62184007,hemoglobin collingwood,SNO,A
62184007,"hb 60(e4), val-ala",SNO,A
62194002,lung irritant chemical warfare agent,SNO,P
62197009,nucleoside-diphosphate kinase,SNO,P
62214005,phosphatidic acid,SNO,P
62237004,mesoporphyrin,SNO,P
62249003,hla - human leucocyte antigen cw5,SNO,P
62249003,hla - human leukocyte antigen cw5,SNO,A
62249003,human leucocyte antigen cw5,SNO,A
62249003,human leukocyte antigen cw5,SNO,A
62249003,hla-cw5 antigen,SNO,A
62252006,plg - plasminogen,SNO,P
62252006,profibrinolysin,SNO,A
62252006,plasminogen,SNO,A
62256009,bilirubin monoglucuronide,SNO,P
62265002,acylagmatine amidase,SNO,P
62267005,"capsular-polysaccharide endo-1,3-alpha-galactosidase",SNO,P
62267005,polysaccharide depolymerase,SNO,A
62298007,melanocyte hormone inhibiting factor,SNO,P
62301006,thiamin dehydrogenase,SNO,P
62301006,thiamine oxidase,SNO,A
62301006,thiamin oxidase,SNO,A
62304003,mercury bisulfate,SNO,P
62304003,mercuric sulfate,SNO,A
62346007,phloretin hydrolase,SNO,P
62352008,6-beta hydroxycortisol,SNO,P
62358007,blood group antibody bio-5,SNO,P
62364000,monomethyl aniline,SNO,P
62368002,erythritol tetranitrate,SNO,P
62368002,erythrityl tetranitrate,SNO,A
62368002,eritrityl tetranitrate,SNO,A
62384001,fibrinogen oslo i,SNO,P
62387008,^109m^silver,SNO,P
62387008,silver-109m,SNO,A
62387008,109m-ag,SNO,A
62412007,cd26 - cluster of differentiation antigen 26,SNO,P
62412007,adenosine deaminase binding protein,SNO,A
62412007,xaa-pro-dipeptidylaminopeptidase,SNO,A
62412007,dipeptidyl amino-peptidase iv,SNO,A
62412007,dipeptidyl peptidase iv,SNO,A
62412007,gly-pro naphthylamidase,SNO,A
62416005,formaldehyde transketolase,SNO,P
62416005,dihydroxyacetone synthase,SNO,A
62416005,glycerone synthase,SNO,A
62417001,trans-cinnamate 4-monooxygenase,SNO,P
62417001,cinnamic acid 4-hydroxylase,SNO,A
62421008,blood group antibody henry,SNO,P
62421008,blood group antibody hen,SNO,A
62442005,chloriodized oil,SNO,P
